group_id;material_id;item_qty;item_dim_1;item_dim_2;item_dim_3;item_class
5642;13688;3.996;;;;
5643;13688;0.108;;;;
5644;13688;0.123;;;;
5645;13688;4.73;;;;
5646;13688;0.121;;;;
5647;13700;4.673;;;;
5648;12366;4.675;;;;
5649;13700;1.137;;;;
5650;13688;0.127;;;;
5651;13688;4.865;;;;
5652;13688;0.121;;;;
5653;13688;0.108;;;;
5654;13700;4.807;;;;
5655;12366;4.807;;;;
5656;13700;4.175;;;;
5657;13688;0.123;;;;
5658;13688;4.73;;;;
5659;12366;0.184;;;;
5660;13688;0.121;;;;
5661;13700;4.683;;;;
5662;13701;0.125;;;;
5663;12366;0.114;;;;
5664;13700;0.127;;;;
5665;12366;0.03;;;;
5666;12366;0.193;;;;
5667;13700;0.269;;;;
5668;12366;0.049;;;;
5669;12366;0.159;;;;
5670;13700;0.209;;;;
5671;13700;0.184;;;;
5672;12366;0.069;;;;
5673;13837;0.1;;;;
5674;12366;0.202;;;;
5675;13700;0.229;;;;
5676;13688;0.127;;;;
5677;13688;4.865;;;;
5678;13688;0.121;;;;
5679;13700;4.83;;;;
5680;13700;1.137;;;;
5681;13700;4.175;;;;
5682;12366;3.811;;;;
5683;12455;0.013525;125;108.2;;
5684;13688;3.996;;;;
5685;13688;5.005;;;;
5686;13688;0.131;;;;
5687;13700;1.152;;;;
5688;13687;2.277;;;;
5689;13684;1.14;;;;
5690;14115;0.54;;;;
5691;14115;0.489;;;;
5692;14115;0.524;;;;
5693;13687;2.277;;;;
5694;12366;0.114;;;;
5695;13688;0.121;;;;
5696;12366;0.177;;;;
5697;13687;1.871;;;;
5698;13687;1.871;;;;
5699;14115;0.36;;;;
5700;14115;0.585;;;;
5701;14115;0.591;;;;
5702;13687;4.9;;;;
5703;13700;0.127;;;;
5704;13688;0.131;;;;
5705;13700;0.2;;;;
5706;13687;4.9;;;;
5707;13687;0.675;;;;
5708;13687;0.675;;;;
5709;13684;0.665;;;;
5710;12366;0.302;;;;
5711;13700;0.325;;;;
5712;13684;1.14;;;;
5713;13688;5.005;;;;
5714;14115;0.574;;;;
5715;14115;0.57;;;;
5716;13700;4.944;;;;
5717;12455;0.439899;989;443;;
5718;13681;0.085;;;;
5719;13684;0.335;;;;
5720;13684;0.65;;;;
5721;13700;1.152;;;;
5722;13700;4.967;;;;
5723;12366;4.944;;;;
5724;12366;0.067;;;;
5725;13688;0.121;;;;
5726;13687;2.277;;;;
5727;14115;0.471;;;;
5728;13687;2.673;;;;
5729;13687;1;;;;
5730;13684;0.99;;;;
5731;14115;0.484;;;;
5732;47798;0.125;;;;
5733;12367;0.125;;;;
5734;13684;1.14;;;;
5735;13687;2.872;;;;
5736;13687;2.872;;;;
5737;13687;0.999;;;;
5738;13687;5.051;;;;
5739;13687;0.675;;;;
5740;13684;0.335;;;;
5741;13687;0.675;;;;
5742;13684;0.665;;;;
5743;13687;5.051;;;;
5744;13687;2.277;;;;
5745;13684;0.65;;;;
5746;14115;0.54;;;;
5747;14115;0.489;;;;
5748;14115;0.524;;;;
5749;13687;2.277;;;;
5750;13700;1.411;;;;
5751;12366;4.906;;;;
5752;12366;0.865;;;;
5753;12366;1.737;;;;
5754;12366;4.931;;;;
5755;12366;0.273;;;;
5756;13700;1.215;;;;
5757;13700;4.304;;;;
5758;13700;2.127;;;;
5759;12366;1.196;;;;
5760;13700;3.406;;;;
5761;12366;4.254;;;;
5762;12366;2.12;;;;
5763;13700;2.255;;;;
5764;13700;1.226;;;;
5765;12366;1.34;;;;
5766;12366;2.153;;;;
5767;12366;1.206;;;;
5768;12362;1.34;;;;
5769;12362;3.304;;;;
5770;13700;4.951;;;;
5771;12362;4.906;;;;
5772;12362;0.865;;;;
5773;12362;1.737;;;;
5774;12362;4.931;;;;
5775;12362;0.273;;;;
5776;12362;1.196;;;;
5777;12362;4.254;;;;
5778;12362;2.12;;;;
5779;12362;2.153;;;;
5780;13700;0.872;;;;
5781;12362;1.206;;;;
5782;13700;1.173;;;;
5783;13700;1.173;;;;
5784;13700;1.788;;;;
5785;13700;5.025;;;;
5786;13700;0.285;;;;
5787;12366;3.304;;;;
5788;13700;1.215;;;;
5789;13700;1.235;;;;
5790;13700;2.266;;;;
5791;13700;5.101;;;;
5792;13700;1.931;;;;
5793;13700;1.058;;;;
5794;13700;1.589;;;;
5795;13700;4.976;;;;
5796;13700;0.285;;;;
5797;12366;1.214;;;;
5798;12366;2.164;;;;
5799;13700;5.079;;;;
5800;12366;5.057;;;;
5801;12366;1.874;;;;
5802;12366;1.014;;;;
5803;12366;1.538;;;;
5804;12366;4.931;;;;
5805;12366;0.273;;;;
5806;12362;1.214;;;;
5807;12362;2.164;;;;
5808;12362;5.057;;;;
5809;12362;1.874;;;;
5810;12366;1.196;;;;
5811;12362;1.014;;;;
5812;12362;1.538;;;;
5813;12362;4.931;;;;
5814;12362;0.273;;;;
5815;12366;5.028;;;;
5816;13700;2.875;;;;
5817;12366;2.869;;;;
5818;12362;1.196;;;;
5819;12362;5.028;;;;
5820;12362;2.869;;;;
5856;13687;2.63;;;;
5857;13687;1.61;;;;
5858;13687;1.45;;;;
5859;13687;0.804;;;;
5860;13687;0.804;;;;
5861;13687;0.635;;;;
5862;13684;0.804;;;;
5863;13684;0.635;;;;
5864;13687;2.27;;;;
5865;13687;2.27;;;;
5866;13687;0.85;;;;
5867;13687;2.63;;;;
5868;13687;0.85;;;;
5869;13684;0.84;;;;
5870;13687;2.99;;;;
5871;13687;2.99;;;;
5872;13687;2.99;;;;
5873;13687;2.99;;;;
5874;13687;2.99;;;;
5875;13687;2.85;;;;
5876;13687;2.27;;;;
5877;13687;2.27;;;;
5878;13687;0.815;;;;
5879;13687;0.789;;;;
5880;13687;0.789;;;;
5881;13684;0.789;;;;
5882;13687;1.476;;;;
5883;13687;0.662;;;;
5884;13684;0.662;;;;
5885;13687;1.89;;;;
5886;13687;1.89;;;;
5887;13687;0.925;;;;
5888;13684;0.915;;;;
5889;13687;0.815;;;;
5890;13684;0.815;;;;
5891;12457;0.02144;160;134;;
5892;12455;0.0085;125;68;;
5893;13687;2.63;;;;
5894;13687;2.625;;;;
5895;13700;2.34;;;;
5896;13700;4.11;;;;
5897;12366;4.065;;;;
5898;12362;4.065;;;;
5899;13700;3.845;;;;
5900;12366;3.839;;;;
5901;12362;3.839;;;;
5902;13700;0.969;;;;
5903;12366;0.92;;;;
5904;12362;0.92;;;;
5905;13700;1.196;;;;
5960;12366;1.145;;;;
5964;12366;0.185;;;;
5963;13700;0.236;;;;
5962;13700;0.294;;;;
5961;13700;0.294;;;;
5906;13700;1.173;;;;
5959;12366;0.92;;;;
5958;13700;1.173;;;;
5957;13700;2.334;;;;
5908;12362;1.145;;;;
5909;13700;3.785;;;;
5910;12366;3.779;;;;
5911;12362;3.779;;;;
5912;13700;2.87;;;;
5913;12366;2.826;;;;
5914;12362;2.826;;;;
5915;13700;0.488;;;;
5956;13700;2.334;;;;
5917;12366;1.996;;;;
5918;12362;1.196;;;;
5919;13700;3.599;;;;
5920;12366;3.51;;;;
5921;12362;3.51;;;;
5922;12455;0.41847;1073;390;;
5923;12457;0.033;220;150;;
5924;13837;0.09;;;;
5925;12455;0.318043;997;319;;
5926;12455;0.318043;997;319;;
5927;12455;0.394446;1014;389;;
5928;13687;2.46;;;;
5929;13687;2.46;;;;
5930;13687;0.24;;;;
5931;13687;0.24;;;;
5932;12457;0.0175;175;100;;
5933;12457;0.0385;220;175;;
5934;13689;1.95;;;;
5935;12455;0.41847;1073;390;;
5936;12455;0.41847;1073;390;;
5965;12362;0.185;;;;
5966;13700;0.969;;;;
5967;12362;0.92;;;;
5977;13687;2.99;;;;
5978;13687;2.99;;;;
5981;13687;2.63;;;;
5982;13687;1.61;;;;
5983;13687;1.45;;;;
5984;13687;0.804;;;;
5985;13687;0.804;;;;
5986;13687;0.635;;;;
5987;13684;0.804;;;;
5988;13684;0.635;;;;
5989;13687;2.27;;;;
5990;13687;2.27;;;;
5991;13687;0.85;;;;
5992;13687;2.63;;;;
5993;13687;0.85;;;;
5994;13684;0.84;;;;
5995;13687;2.99;;;;
5996;13687;2.99;;;;
5997;13687;2.99;;;;
5998;13687;2.99;;;;
5999;13687;2.99;;;;
6000;13687;2.99;;;;
6001;13687;2.85;;;;
6002;13687;2.85;;;;
6003;13687;2.27;;;;
6004;13687;2.27;;;;
6005;13687;0.815;;;;
6006;13687;0.789;;;;
6007;13687;0.789;;;;
6008;13684;0.789;;;;
6009;13687;1.476;;;;
6010;13687;0.662;;;;
6011;13684;0.662;;;;
6012;13687;1.89;;;;
6013;13687;1.89;;;;
6014;13687;0.925;;;;
6015;13684;0.915;;;;
6016;13687;0.815;;;;
6017;13684;0.815;;;;
6018;12457;0.02144;160;134;;
6019;12455;0.0085;125;68;;
6020;13687;2.63;;;;
6021;13687;2.625;;;;
5275;12455;0.024;192;125;;
6027;12366;1.998;;;;
6028;12366;1.99;;;;
6038;12364;3.382;;;;
6039;12364;4.442;;;;
6040;12364;1.11;;;;
6029;50020;0.463;;;;
6030;13700;1.057;;;;
6031;12455;0.026;125;206;;
6032;12372;7.325;;;;
6033;12364;4.917;;;;
6034;12364;3.807;;;;
6035;12364;1.161;;;;
6043;12455;0.02575;206;125;;
6044;12377;1.388;;;;
6045;12377;1.998;;;;
6046;12377;1.998;;;;
6047;12377;0.789;;;;
6048;12377;1.998;;;;
6049;12372;7.75;;;;
6050;50021;5.342;;;;
6051;50021;1.111;;;;
6052;50021;4.282;;;;
6053;13700;1.057;;;;
6054;13700;1.057;;;;
6055;13834;0.463;;;;
6058;12372;4.6;;;;
6059;12366;1.395;;;;
6060;12366;1.998;;;;
6061;12366;1.998;;;;
6062;12364;2.142;;;;
6063;12364;1.111;;;;
6071;12364;1.082;;;;
6064;50020;0.463;;;;
6065;13700;1.057;;;;
6066;12455;0.026;125;206;;
6067;12372;4.23;;;;
6068;12364;1.161;;;;
6069;12364;0.712;;;;
6070;12364;1.822;;;;
6037;12372;6.85;;;;
6074;49472;0.398;;;;
6075;49472;2.223;;;;
6076;49472;2.434;;;;
6077;49472;0.7;;;;
6078;49472;0.533;;;;
6079;13837;0.906;;;;
6080;12372;0.821;;;;
6081;12372;0.654;;;;
6082;13837;0.807;;;;
6083;12372;0.205;;;;
6084;12372;1.185;;;;
6085;12372;1.116;;;;
6086;49472;4.592;;;;
6087;12377;0.847;;;;
6088;49472;2.656;;;;
6089;13837;0.981;;;;
6090;12457;0.02414;284;85;;
6091;12457;0.017425;205;85;;
6092;12455;0.008125;125;65;;
6093;12372;0.519;;;;
6094;13837;0.981;;;;
6095;49472;4.592;;;;
6096;12455;0.421875;375;1125;;
6097;13681;0.09;;;;
6098;12455;0.63902;445;1436;;
6099;12455;0.723125;445;1625;;
6100;12455;0.682185;445;1533;;
6101;49472;2.854;;;;
6102;49472;1.462;;;;
6103;49472;0.981;;;;
6104;49472;1.012;;;;
6105;12455;0.008125;125;65;;
6106;12366;0.848;;;;
6107;12455;0.421875;375;1125;;
6108;13681;0.09;;;;
6109;13700;2.384;;;;
6110;13700;1.325;;;;
6111;13700;0.773;;;;
6112;13700;2.361;;;;
6113;13700;0.453;;;;
6114;13700;1.048;;;;
6115;12366;2.36;;;;
6116;13700;1.048;;;;
6117;13700;0.596;;;;
6118;13700;1.059;;;;
6119;13700;3.097;;;;
6120;13700;0.269;;;;
6121;13700;1.788;;;;
6122;13700;0.581;;;;
6123;12366;0.59;;;;
6124;13700;2.979;;;;
6125;12366;0.722;;;;
6126;12366;2.265;;;;
6127;12366;0.414;;;;
6128;12366;0.575;;;;
6129;12366;1.77;;;;
6130;12366;2.95;;;;
6131;12366;1.015;;;;
6132;12366;2.964;;;;
6133;12366;0.21;;;;
6134;13700;1.048;;;;
6135;12366;1.325;;;;
6151;13687;2.03;;;;
6152;13687;2.03;;;;
6153;13687;1;;;;
6154;13687;0.725;;;;
6155;13684;0.715;;;;
6156;13687;3;;;;
6157;13687;3;;;;
6158;13687;3;;;;
6159;13687;3;;;;
6160;13687;3;;;;
6161;13687;3;;;;
6162;13687;1.945;;;;
6163;13687;1.701;;;;
6164;13687;0.326;;;;
6165;13687;1;;;;
6166;13687;0.29;;;;
6167;13687;0.99;;;;
6168;13687;1.8;;;;
6169;13687;1.8;;;;
6170;13687;2.03;;;;
6171;13687;2.03;;;;
6172;13687;1.545;;;;
6173;13687;1.545;;;;
6174;13684;1.535;;;;
6175;14115;0.665;;;;
6176;14115;0.675;;;;
6177;13687;1;;;;
6178;14115;0.67;;;;
6179;13687;0.99;;;;
6180;13687;1.53;;;;
6181;12457;0.0315;315;100;;
6182;13684;0.99;;;;
6183;12455;0.0085;125;68;;
6184;13687;3;;;;
6185;13687;1.211;;;;
6186;13687;0.326;;;;
6187;13687;1.835;;;;
6198;13689;1.852;;;;
6199;13689;1.852;;;;
6200;13689;2.01;;;;
6201;12457;0.0169;130;130;;
6202;12457;0.05786;263;220;;
6203;13689;1.888;;;;
6204;12455;0.523621;889;589;;
6205;13681;0.09;;;;
6206;13689;1.843;;;;
6207;12457;0.0627;285;220;;
6208;13701;0.233;;;;
6209;13701;0.233;;;;
6210;13689;2.107;;;;
6211;13689;2.107;;;;
6222;49472;0.355;;;;
6223;12372;0.093;;;;
6224;12457;0.269948;2012;438;;
6225;49472;3.43;;;;
6226;12377;0.847;;;;
6227;49472;1.494;;;;
6228;49472;0.981;;;;
6229;49472;0.981;;;;
6230;12457;0.284;284;85;;
6231;12457;0.204;204;85;;
6232;12455;0;125;65;;
6233;49472;1.666;;;;
6234;49472;2.04;;;;
6235;49472;0.7;;;;
6236;49472;0.532;;;;
6237;13837;0.688;;;;
6238;12372;0.558;;;;
6239;12372;0.47;;;;
6240;13837;0.671;;;;
6241;12455;0.723125;1624;443;;
6242;12455;0.421875;1125;373;;
6243;13681;0.09;;;;
6244;12455;0.60253;1356;443;;
6245;12455;0.665275;1491;443;;
6246;13700;1.197;;;;
6247;13700;1.197;;;;
6248;13700;3.281;;;;
6249;13700;3.589;;;;
6250;13700;0.416;;;;
6251;13700;1.802;;;;
6252;13700;0.308;;;;
6253;13700;1.148;;;;
6254;13700;1.148;;;;
6255;12366;1.19;;;;
6256;12366;1.19;;;;
6257;12366;3.244;;;;
6258;12366;3.545;;;;
6259;12366;0.359;;;;
6260;12366;1.701;;;;
6261;12366;0.257;;;;
6262;49472;3.43;;;;
6273;13700;1.21;;;;
6274;13700;3.66;;;;
6275;12366;3.615;;;;
6276;12362;3.615;;;;
6277;13700;2.73;;;;
6278;13700;1.044;;;;
6279;12366;3.73;;;;
6280;12366;1;;;;
6281;12362;3.73;;;;
6282;12362;1;;;;
6283;13700;1.068;;;;
6284;13700;3.15;;;;
6285;13700;0.226;;;;
6286;12366;1.017;;;;
6287;12366;0.175;;;;
6288;12362;1.017;;;;
6289;12362;0.175;;;;
6290;13700;0.212;;;;
6291;13700;3.75;;;;
6292;12366;0.206;;;;
6293;12366;3.745;;;;
6294;12362;0.206;;;;
6295;13700;0.487;;;;
6296;12362;3.745;;;;
6297;13700;1.173;;;;
6298;13700;3.7;;;;
6299;12366;3.655;;;;
6300;12362;3.655;;;;
6301;13700;1.748;;;;
6302;12366;1.404;;;;
6303;12362;1.404;;;;
6304;13700;0.312;;;;
6305;13700;0.312;;;;
6306;13700;1.65;;;;
6307;13700;0.3;;;;
6308;13700;0.3;;;;
6309;13700;1.12;;;;
6310;12366;0.261;;;;
6311;12366;1.554;;;;
6312;12366;1.03;;;;
6313;12362;0.261;;;;
6314;12362;1.554;;;;
6315;12362;1.03;;;;
6316;13700;1.173;;;;
6317;12366;1.165;;;;
6318;12366;3.047;;;;
6319;12362;1.165;;;;
6320;12362;3.047;;;;
6334;12366;3.286;;;;
6335;12366;2.208;;;;
6336;12366;4.155;;;;
6337;12366;3.23;;;;
6338;12366;0.716;;;;
6339;12366;0.192;;;;
6340;13687;0.972;;;;
6341;13687;0.821;;;;
6342;13687;0.924;;;;
6343;13687;1.522;;;;
6344;13687;1.124;;;;
6345;49472;3.493;;;;
6346;49472;0.542;;;;
6347;49472;1.188;;;;
6348;49472;0.258;;;;
6349;49472;0.355;;;;
6350;49472;0.093;;;;
6351;49472;0.15;;;;
6352;49472;0.246;;;;
6353;49472;0.987;;;;
6354;49472;0.15;;;;
6355;49472;2.919;;;;
6356;49472;0.797;;;;
6357;49472;0.685;;;;
6358;49472;1.238;;;;
6359;49472;2.055;;;;
6360;49472;0.646;;;;
6361;49472;3.493;;;;
6362;49472;1.606;;;;
6363;49472;0.542;;;;
6364;49472;0.258;;;;
6365;49472;0.093;;;;
6366;49472;0.987;;;;
6367;49472;0.255;;;;
6368;49472;2.19;;;;
6369;49472;0.152;;;;
6370;49472;0.152;;;;
6371;13700;3.306;;;;
6372;13700;0.247;;;;
6373;13700;1.048;;;;
6374;13700;3.303;;;;
6375;13700;2.259;;;;
6376;13700;0.804;;;;
6377;13700;4.233;;;;
6378;13700;0.247;;;;
6379;13700;1.048;;;;
6380;14117;1;;;;
6381;14117;0.974;;;;
6382;14117;1.061;;;;
6383;12455;0.008125;125;65;;
6384;12457;0.0145;145;100;;
6385;12457;0.04032;252;160;;
6386;12457;0.0374;220;170;;
6400;13687;1;;;;
6401;13687;1;;;;
6402;13700;1.051;;;;
6404;12366;1;;;;
6405;12362;1;;;;
6406;49472;0.799;;;;
6407;49472;0.258;;;;
6408;49472;0.258;;;;
6409;12457;0.02;159;127;;
6411;49686;0.263;;;;
6412;49686;0.263;;;;
6413;49686;0.263;;;;
6414;49686;0.263;;;;
6415;49686;0.727;;;;
6418;12366;3.28;;;;
6419;12366;2.17;;;;
6420;12366;1;;;;
6421;12366;2.11;;;;
6422;12366;0.21;;;;
6423;12366;0.19;;;;
6424;12366;2.37;;;;
6425;12366;0.19;;;;
6426;12366;2.36;;;;
6427;12366;2.36;;;;
6428;12366;3.28;;;;
6429;12366;1.39;;;;
6430;12366;0.35;;;;
6431;12366;0.65;;;;
6432;12366;0.47;;;;
6433;12366;0.47;;;;
6434;12366;1.08;;;;
6435;12362;3.28;;;;
6436;12362;2.17;;;;
6437;12362;1;;;;
6438;12362;2.11;;;;
6439;12362;0.21;;;;
6440;12362;0.19;;;;
6441;12362;2.36;;;;
6442;12362;2.36;;;;
6443;12362;3.28;;;;
6444;12362;1.39;;;;
6445;12362;0.35;;;;
6446;12362;0.65;;;;
6447;12362;0.47;;;;
6448;12362;0.47;;;;
6449;12362;1.08;;;;
6450;12455;0.008125;65;125;;
6451;12457;0.0187;220;85;;
6452;12457;0.0196;140;140;;
6453;12457;0.0328;200;164;;
6454;12457;0.0492;328;150;;
6455;12457;0.022705;95;239;;
6456;12457;0.0196;140;140;;
6457;13700;3.38;;;;
6458;13700;1.17;;;;
6459;13700;2.27;;;;
6460;13700;1.05;;;;
6461;13700;2.22;;;;
6462;13700;0.26;;;;
6463;13700;1.17;;;;
6464;13700;2.37;;;;
6465;13700;3.38;;;;
6466;13700;1.45;;;;
6467;13700;0.38;;;;
6468;13700;0.66;;;;
6469;13700;0.48;;;;
6470;13700;0.66;;;;
6471;13700;0.48;;;;
6472;13700;0.48;;;;
6473;13700;1.05;;;;
6474;14117;1.63;;;;
6475;13687;1;;;;
6476;13687;1;;;;
6477;13687;0.99;;;;
6478;13687;1.97;;;;
6479;13687;1.72;;;;
6480;13687;1.83;;;;
6481;13687;0.92;;;;
6482;13687;0.89;;;;
6483;13687;1.72;;;;
6484;13687;1.83;;;;
6485;13687;1.71;;;;
6486;13687;1;;;;
6487;13687;2.6;;;;
6488;13687;2.59;;;;
6489;13687;0.99;;;;
6490;13687;0.67;;;;
6491;13687;1.67;;;;
6492;13687;1.73;;;;
6493;13687;2.6;;;;
6494;13687;1.7;;;;
6495;13687;2.59;;;;
6496;13687;1.74;;;;
6497;13687;2.09;;;;
6498;13687;1.89;;;;
6499;13687;0.7;;;;
6500;13687;1.38;;;;
6501;13687;1.39;;;;
6502;13687;0.64;;;;
6503;13687;1.9;;;;
6504;13687;0.59;;;;
6505;13687;1.74;;;;
6506;13687;2.09;;;;
6507;13687;1.89;;;;
6508;13687;1.38;;;;
6509;13687;1.9;;;;
6510;13687;0.72;;;;
6511;13687;0.655;;;;
6512;13687;0.66;;;;
6513;13687;0.64;;;;
6514;13687;0.69;;;;
6515;13687;1;;;;
6516;13687;2.1;;;;
6517;13687;2.1;;;;
6518;13687;1.9;;;;
6519;13687;1.9;;;;
6520;13687;1.05;;;;
6521;13687;2.83;;;;
6522;13687;1.83;;;;
6523;13687;2.29;;;;
6524;13687;2.29;;;;
6553;12362;1.002;;;;
6554;12362;1.957;;;;
6555;12362;2.509;;;;
6556;12362;3.208;;;;
6557;12362;3;;;;
6558;12362;2.817;;;;
6559;12362;2.949;;;;
6560;12366;1.002;;;;
6561;12366;1.957;;;;
6562;12366;2.509;;;;
6563;12366;3.208;;;;
6564;12366;3;;;;
6565;12366;2.817;;;;
6566;12366;2.949;;;;
6567;13687;2.5;;;;
6568;13687;1.94;;;;
6569;13687;1;;;;
6570;13687;1.935;;;;
6571;13687;0.99;;;;
6572;13687;1.5;;;;
6573;13687;1.495;;;;
6574;13687;1.54;;;;
6575;13687;2.5;;;;
6576;13687;1.99;;;;
6577;13687;1;;;;
6578;13687;1.985;;;;
6579;13687;1.5;;;;
6580;13687;1.67;;;;
6581;13687;4.3;;;;
6582;13687;4.3;;;;
6583;13687;1.66;;;;
6584;13687;1.57;;;;
6585;13687;1.565;;;;
6586;13687;3;;;;
6587;13687;1.11;;;;
6588;13687;5;;;;
6589;13687;1.515;;;;
6590;13687;1.52;;;;
6591;13687;1.28;;;;
6592;13687;1.27;;;;
6593;13687;5;;;;
6594;13687;1.64;;;;
6595;13687;1;;;;
6596;13687;0.83;;;;
6597;13687;0.825;;;;
6598;13687;0.765;;;;
6599;13687;0.76;;;;
6600;13687;1.833;;;;
6601;13688;1.72;;;;
6602;13688;1.72;;;;
6603;13688;2.58;;;;
6604;13688;2.58;;;;
6605;13700;1.173;;;;
6606;13700;1.173;;;;
6607;13700;1.053;;;;
6608;13700;2.059;;;;
6609;13700;2.56;;;;
6610;13700;2.559;;;;
6611;13700;0.5594;;;;
6612;13700;3;;;;
6613;13700;3;;;;
6614;13700;2.919;;;;
6615;13700;1.053;;;;
6616;14117;1.851;;;;
6617;12455;0.008;125;65;;
6618;12457;0.023408;154;152;;
6619;12457;0.036;200;180;;
6620;12457;0.054;300;180;;
2327;13747;2;;;;(SOB)
1560;50762;4;;;;(SOB)
2864;12492;0.4758;1300;366;;
2362;49923;0.765;2550;300;;(SOB)
2407;25946;0.26;;;;
6766;12455;0.143;125;1140;;
1588;32785;0.055;100;550;;(SOB)
2305;12456;0.0192;120;160;;((REC))
6762;12455;0.023;;;;CFE DESENHO
6763;12455;0.047;;;;CFE DESENHO
2327;13888;2;;;;(SOB)
2305;12457;0.0204;120;170;;
2442;14059;0.006;131;50;;
2401;25944;0.68;;;;
7215;50199;1;;;;
2328;51729;2;;;;(SOB)
7246;12457;0.021;210;100;;
3012;53752;1;;;;(SOB)
55055;12457;0.014;179;78;;
52036;55361;5.652;;;;
3012;34206;0.004;104;40;;
2411;25947;0.255;;;;
42566;12362;1.745;;;;
7273;14117;1;"3""";"1/4""";;
64736;12380;0.575;;;;(SOB)
2460;13747;1;;;;(SOB)
6675;27748;1;;;;
42712;14036;0.258;;;;
36873;12362;0.466;;;;
6678;27748;1;;;;
36874;12362;0.4;;;;
16656;13673;0.089;;;;
2511;21025;0.0777;777;100;;
42676;50723;1.09;919;1186;;
42711;14036;0.288;;;;
52025;55361;4.78;;;;
51998;55361;6.247;;;;
42713;14124;0.097;;;;
2460;62192;1;;;;(SOB)
36871;51728;1;;;;(SOB)
6689;27748;1;;;;
2461;11869;0.035;;;;(SOB)
6691;27748;1;;;;
51997;55361;6.189;;;;
52024;55361;5.995;;;;
52033;55361;4.698;;;;
42674;50723;1.191;1021;1166;;
42677;50723;1.036;1364;760;;
16657;12457;0.015606;153;102;;
42673;50723;1.197;1042;1149;;
6699;27748;1;;;;
52023;55361;2.299;;;;
51996;55361;6.189;;;;
52008;55361;5.995;;;;
2460;12380;0.463;;;;
52015;55361;1.777;;;;
52014;55361;5.652;;;;
64741;62194;1;;;;(SOB)
52007;55361;5.652;;;;
51995;55361;6.099;;;;
52022;55361;2.299;;;;
52032;55361;1.627;;;;
42672;12362;0.8;;;;
2461;12380;0.575;;;;
42675;50723;1.029;880;1171;;
42671;14401;0.067;;;;
52031;55361;0.233;;;;
52021;55361;6.189;;;;
51994;55361;4.889;;;;
52004;55361;5.652;;;;
52012;55361;5.995;;;;
52013;55361;5.652;;;;
52011;55361;5.995;;;;
52003;55361;5.652;;;;
51993;55361;6.279;;;;
52020;55361;0.359;;;;
52030;55361;1.777;;;;
42670;12366;2.874;;;;
42669;12366;2.867;;;;
52029;55361;1.857;;;;
52019;55361;2.766;;;;
51992;55361;4.892;;;;
52002;55361;6.189;;;;
52010;55361;6.189;;;;
52009;55361;6.189;;;;
52001;55361;5.995;;;;
51991;55361;6.189;;;;
52018;55361;2.935;;;;
52028;55361;1.837;;;;
42668;12366;0.801;;;;
52035;55361;4.89;;;;
52027;55361;6.442;;;;
52017;55361;2.733;;;;
51989;55361;2.034;;;;
52000;55361;6.822;;;;
52006;55361;6.189;;;;
52005;55361;6.189;;;;
51999;55361;3.47;;;;
51990;55361;2.034;;;;
52016;55361;1.777;;;;
52026;55361;6.442;;;;
52034;55361;0.354;;;;
6751;13687;1.065;;;;
6752;13687;1.115;;;;
6756;25951;1.71;;;;
6935;50146;1;;;;(SOB)
2276;12459;0.06;300;200;;(REC)
2809;33375;1;;;;
2328;55568;2;;;;(SOB)
2410;25944;0.97;;;;
6769;12458;0.017;130;130;;
6765;12457;0.018;176;100;;
6767;12458;0.017;130;130;;
6768;12458;0.017;130;130;;
1592;32785;0.161;1150;140;;(SOB)
2332;12389;0.106;;;;
6771;12457;0.113;750;150;;
1589;32785;0.072;100;720;;(SOB)
2329;12377;0.502;;;;
6773;12457;0.039;220;175;;
6772;12457;0.113;750;150;;
2329;55568;2;;;;(SOB)
166449;12389;0.106;;;;
6775;12366;4.593;;;;
6776;12366;3.436;;;;
6777;12366;3.944;;;;
6778;12366;1.098;;;;
6779;12366;1.597;;;;
6780;12366;0.276;;;;
6781;12366;2.418;;;;
6782;12366;1.061;;;;
6783;12366;1.235;;;;
6784;12366;0.962;;;;
6785;12366;0.122;;;;
6786;12366;0.855;;;;
6787;12366;1.032;;;;
6788;12366;1.272;;;;
6789;12366;0.237;;;;
6790;12366;1.252;;;;
6791;12377;0.848;;;;
6792;12377;0.848;;;;
6793;12455;0.008;125;65;;
6794;12455;0.043;310;140;;
6795;12455;0.053;378;140;;
6796;13688;2.004;;;;
6797;13688;1.931;;;;
6798;13688;1.008;;;;
6799;13688;1.154;;;;
6800;13688;1.272;;;;
6801;13688;1.234;;;;
6802;13688;4.796;;;;
6803;13688;4.796;;;;
6804;13688;0.12;;;;
6805;13688;0.12;;;;
6806;13688;1.054;;;;
6807;13688;1.22;;;;
6808;13688;1.272;;;;
6809;13688;1;;;;
6810;12455;1.115;1115;;;
6811;13701;2.829;;;;
6812;13701;2.829;;;;
6813;13701;0.152;;;;
6814;49472;3.901;;;;
6815;49472;3.901;;;;
6816;49472;3.901;;;;
6817;49472;3.901;;;;
6818;49472;1.284;;;;
6819;49472;1.284;;;;
6820;49472;1.284;;;;
6821;49472;1.284;;;;
6822;49472;0.103;;;;
6823;49472;0.36;;;;
6824;49472;0.198;;;;
6825;49472;0.256;;;;
6826;49472;0.256;;;;
6827;49472;0.198;;;;
6828;49472;1.397;;;;
6829;49472;1.397;;;;
6830;49472;1.397;;;;
6831;49472;1.397;;;;
